fold_id,feature,coefficient,abs_coefficient
0,fwd_pkts_b_avg_min,0.0,0.0
0,fwd_pkts_b_avg_max,0.0,0.0
0,fwd_blk_rate_avg_mean,0.0,0.0
0,fwd_blk_rate_avg_std,0.0,0.0
0,fwd_blk_rate_avg_sum,0.0,0.0
0,fwd_blk_rate_avg_min,0.0,0.0
0,fwd_blk_rate_avg_max,0.0,0.0
0,bwd_byts_b_avg_mean,0.0,0.0
0,bwd_byts_b_avg_std,0.0,0.0
0,bwd_byts_b_avg_sum,0.0,0.0
0,bwd_byts_b_avg_min,0.0,0.0
0,bwd_byts_b_avg_max,0.0,0.0
0,bwd_pkts_b_avg_mean,0.0,0.0
0,bwd_pkts_b_avg_std,0.0,0.0
0,bwd_pkts_b_avg_sum,0.0,0.0
0,bwd_pkts_b_avg_min,0.0,0.0
0,bwd_pkts_b_avg_max,0.0,0.0
0,bwd_blk_rate_avg_mean,0.0,0.0
0,bwd_blk_rate_avg_std,0.0,0.0
0,bwd_blk_rate_avg_sum,0.0,0.0
0,bwd_blk_rate_avg_min,0.0,0.0
0,bwd_blk_rate_avg_max,0.0,0.0
0,subflow_fwd_pkts_mean,0.2626789821176963,0.2626789821176963
0,subflow_fwd_pkts_std,0.3027255580694638,0.3027255580694638
0,subflow_fwd_pkts_sum,0.1762932588780988,0.1762932588780988
0,subflow_fwd_pkts_min,0.0696351947697033,0.0696351947697033
0,subflow_fwd_pkts_max,0.19495986450111963,0.19495986450111963
0,subflow_fwd_byts_mean,0.2047549122135884,0.2047549122135884
0,subflow_fwd_byts_std,-0.06744949135844995,0.06744949135844995
0,subflow_fwd_byts_sum,0.1908362288191078,0.1908362288191078
0,subflow_fwd_byts_min,-0.0215020644502513,0.0215020644502513
0,subflow_fwd_byts_max,-0.1501940761561791,0.1501940761561791
0,subflow_bwd_pkts_mean,-0.12956176428371272,0.12956176428371272
0,subflow_bwd_pkts_std,-0.6218650953104452,0.6218650953104452
0,subflow_bwd_pkts_sum,-0.1654125577422072,0.1654125577422072
0,subflow_bwd_pkts_min,-0.0536067920925688,0.0536067920925688
0,subflow_bwd_pkts_max,-0.08585604053488465,0.08585604053488465
0,subflow_bwd_byts_mean,0.2288970728935644,0.2288970728935644
0,subflow_bwd_byts_std,-0.24338422458907136,0.24338422458907136
0,subflow_bwd_byts_sum,-0.8752014171714173,0.8752014171714173
0,subflow_bwd_byts_min,0.047480989696115194,0.047480989696115194
0,subflow_bwd_byts_max,0.4454383767185964,0.4454383767185964
0,window_size_fwd_mean,0.3703290964385871,0.3703290964385871
0,window_size_fwd_std,-1.1782528118499147,1.1782528118499147
0,window_size_fwd_sum,0.15600138001155006,0.15600138001155006
0,window_size_fwd_min,0.03036747552682889,0.03036747552682889
0,window_size_fwd_max,-0.1848671889188335,0.1848671889188335
0,window_size_bwd_mean,-0.7789905181996606,0.7789905181996606
0,window_size_bwd_std,1.9469871058452193,1.9469871058452193
0,window_size_bwd_sum,-0.744455066043695,0.744455066043695
0,window_size_bwd_min,0.03998847272423868,0.03998847272423868
0,window_size_bwd_max,0.3756369242126859,0.3756369242126859
0,fwd_act_data_pkts_mean,0.261732608528005,0.261732608528005
0,fwd_act_data_pkts_std,0.29924967920314205,0.29924967920314205
0,fwd_act_data_pkts_sum,0.1584981344480606,0.1584981344480606
